Restaurant Id,Restaurant Name,Country,City,User Rating Votes,User Aggregate Rating,Cuisines,Event Data Extraction,Number of Events
18545152,AB's - Absolute Barbecues,India,Pune,5225,4.8,"Continental, North Indian, Chinese",NA,0
18417624,The Sassy Spoon,India,Pune,1627,4.6,"European, Asian, Italian, Finger Food, Salad, Fast Food","[{'event': {'event_id': 336866, 'friendly_start_date': '08 April', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Monday, 8th April - Tuesday, 31st December', 'start_date': '2019-04-08', 'end_date': '2019-12-31', 'end_time': '00:00:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-04-08 17:26:04', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Gossip & Giggles ', 'description': 'Enjoy a special 4 course menu for groups of 5 or more from Monday - Friday @ Rs 599 AI.', 'display_time': '12:00 pm - 12:00 am', 'display_date': '08 April - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Special Menu', 'color': '#F96C6A'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 336867, 'friendly_start_date': '08 April', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Monday, 8th April - Tuesday, 31st December', 'start_date': '2019-04-08', 'end_date': '2019-12-31', 'end_time': '00:00:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-04-08 17:27:33', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'A Night to Remember ', 'description': 'A specially curated Date Night experience for two perfect for special occasions. Call us to book now.', 'display_time': '12:00 pm - 12:00 am', 'display_date': '08 April - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Dance Night', 'color': '#6FA531'}], 'share_data': {'should_show': 0}}}]",2
18383095,Teddy Boy,India,Pune,4547,4.2,"North Indian, Continental",NA,0
18621437,The FML Lounge,India,Pune,2059,4.1,"North Indian, Chinese, Continental, Finger Food","[{'event': {'event_id': 336718, 'friendly_start_date': '08 April', 'friendly_end_date': '31 May', 'friendly_timing_str': 'Monday, 8th April - Friday, 31st May', 'start_date': '2019-04-08', 'end_date': '2019-05-31', 'end_time': '01:30:00', 'start_time': '16:00:00', 'is_active': 1, 'date_added': '2019-04-08 14:42:38', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/308/c3b32cf4f0840253801ff0c01e6fa308_1554714758.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/308/c3b32cf4f0840253801ff0c01e6fa308_1554714758.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'c3b32cf4f0840253801ff0c01e6fa308', 'id': 453696, 'photo_id': 453696, 'uuid': 1554714737450203, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'HAPPY DAYS 1+1', 'description': 'Buy One Get One free on all Alcoholic Drinks.!\nALL DAY EVERY DAY\nWhy restrict Happiness to Hours?\nWe mean it.', 'display_time': '04:00 pm - 01:30 am', 'display_date': '08 April - 31 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Happy Hours', 'color': '#E23744'}], 'share_data': {'should_show': 0}}}]",1
18890430,The Barkhana,India,Pune,330,4.4,"North Indian, Continental",NA,0
18617201,Onesta,India,Pune,2168,4.7,"Pizza, Italian, Fast Food, Beverages, Desserts",NA,0
18650304,Tatva,India,Pune,2340,4.4,"North Indian, Chinese, Continental",NA,0
18657534,Viman Nagar Social,India,Pune,2352,4.5,"Continental, American, Asian, North Indian, South Indian, Chinese, European, Fast Food","[{'event': {'event_id': 332812, 'friendly_start_date': '29 March', 'friendly_end_date': '23 May', 'friendly_timing_str': 'Friday, 29th March - Thursday, 23rd May', 'start_date': '2019-03-29', 'end_date': '2019-05-23', 'end_time': '01:35:00', 'start_time': '09:00:00', 'is_active': 1, 'date_added': '2019-03-29 17:19:54', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/e11/de21c69b73b6220731a4191883338e11_1553860194.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/e11/de21c69b73b6220731a4191883338e11_1553860194.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'de21c69b73b6220731a4191883338e11', 'id': 448293, 'photo_id': 448293, 'uuid': 1553860184257557, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Live 20/20 Match Screenings', 'description': ""Catch the biggest cricket event of the year live while sippin' on these killer LIITs! Head on over to your nearest #Social to get a taste of these #SocialStumps while you cheer for your favourite team!"", 'display_time': '09:00 am - 01:35 am', 'display_date': '29 March - 23 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",1
18536004,Culture - पुणे,India,Pune,2912,4.2,"Continental, North Indian, Italian, Mediterranean, European, Finger Food, Desserts","[{'event': {'event_id': 327542, 'friendly_start_date': '18 March', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Monday, 18th March - Tuesday, 31st December', 'start_date': '2019-03-18', 'end_date': '2019-12-31', 'end_time': '23:55:00', 'start_time': '20:00:00', 'is_active': 1, 'date_added': '2019-03-18 14:23:47', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/9f9/3cd9dbbfdc7ad22a7c24cd8fd83b39f9_1552899227.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/9f9/3cd9dbbfdc7ad22a7c24cd8fd83b39f9_1552899227.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '3cd9dbbfdc7ad22a7c24cd8fd83b39f9', 'id': 441344, 'photo_id': 441344, 'uuid': 1552899134182841, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Ladies Night- Every Thursday', 'description': 'Every Thursday is Ladies Night at your Favourite Neighbourhood Bar.\n\n\n1st Drink ( Vodka,Gin,Beer and Wine) FREE for all the Ladies.\n\n', 'display_time': '08:00 pm - 11:55 pm', 'display_date': '18 March - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Ladies Night', 'color': '#0AAC9B'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 337114, 'friendly_start_date': '10 April', 'friendly_end_date': '10 April', 'friendly_timing_str': 'Wednesday, 10th April', 'start_date': '2019-04-10', 'end_date': '2019-04-10', 'end_time': '23:59:59', 'start_time': '20:30:12', 'is_active': 1, 'date_added': '2019-04-09 12:17:47', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/b58/f2a16cc683eeaabb01052f2c7959fb58_1554792467.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/b58/f2a16cc683eeaabb01052f2c7959fb58_1554792467.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'f2a16cc683eeaabb01052f2c7959fb58', 'id': 454245, 'photo_id': 454245, 'uuid': 15547924666638, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'IPL Quiz Night', 'description': 'Master your knowledge in Cricket ? \nWe got some Free beers for you’ll .', 'display_time': '08:30 pm onwards', 'display_date': '10 April', 'is_end_time_set': 0, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",2
6508323,The Urban Foundry,India,Pune,3369,4.6,"Asian, Indian","[{'event': {'event_id': 337273, 'friendly_start_date': '09 April', 'friendly_end_date': '30 April', 'friendly_timing_str': 'Tuesday, 9th April - Tuesday, 30th April', 'start_date': '2019-04-09', 'end_date': '2019-04-30', 'end_time': '23:59:59', 'start_time': '20:00:00', 'is_active': 1, 'date_added': '2019-04-09 16:20:58', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/a64/c393a5e9f6a20df4f15f19926c5afa64_1554807097.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/a64/c393a5e9f6a20df4f15f19926c5afa64_1554807097.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'c393a5e9f6a20df4f15f19926c5afa64', 'id': 454509, 'photo_id': 454509, 'uuid': 7093687209, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'LIVE SCREENING', 'description': 'Catch the IPL action LIVE while you enjoy some knock-out deals, only at The Foundry!', 'display_time': '08:00 pm onwards', 'display_date': '09 April - 30 April', 'is_end_time_set': 0, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",1
18678581,Hippie@Heart,India,Pune,631,4.5,"Continental, Italian, North Indian, Finger Food, European",NA,0
90896,Bawarchi,India,Hyderabad,41333,4.5,"Biryani, Hyderabadi, North Indian, Seafood",NA,0
18550292,Flechazo,India,Hyderabad,7577,4.7,"Asian, Mediterranean, North Indian, Momos",NA,0
18312984,Sahib’s Barbeque by Ohri’s,India,Hyderabad,5346,4.7,"Hyderabadi, Awadhi, BBQ",NA,0
18538735,Over The Moon Brew Company,India,Hyderabad,2055,4.7,"Asian, Continental, North Indian, Chinese, Mediterranean",NA,0
18470497,84 Anjuna Shack,India,Hyderabad,1779,4.1,"Cafe, Italian, French, Goan, Continental","[{'event': {'event_id': 329193, 'friendly_start_date': '23 March', 'friendly_end_date': '10 May', 'friendly_timing_str': 'Saturday, 23rd March - Friday, 10th May', 'start_date': '2019-03-23', 'end_date': '2019-05-10', 'end_time': '23:59:59', 'start_time': '16:00:03', 'is_active': 1, 'date_added': '2019-03-21 18:44:04', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/c00/3e732fea47fcc93cbd6a8dd939dbec00_1553174044.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/c00/3e732fea47fcc93cbd6a8dd939dbec00_1553174044.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '3e732fea47fcc93cbd6a8dd939dbec00', 'id': 443351, 'photo_id': 443351, 'uuid': 15531740446638, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'IPL T20 Match Screening', 'description': 'Watching all the high octane actions of IPL T20 matches live in a midst of Goan vibes and good food at your neighborhood Goan shack. ', 'display_time': '04:00 pm onwards', 'display_date': '23 March - 10 May', 'is_end_time_set': 0, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",1
18207447,Shah Ghouse Hotel & Restaurant,India,Hyderabad,11836,4.2,"Biryani, North Indian, Chinese",NA,0
18544039,The Roastery Coffee House,India,Hyderabad,3258,4.8,"American, Cafe, Continental",NA,0
90499,Coffee Cup,India,Secunderabad,3766,4.6,"Cafe, Continental, Salad",NA,0
18582430,Lucky Restaurant,India,Hyderabad,10298,4.2,"Biryani, North Indian, Chinese",NA,0
18514668,Captain Cook,India,Hyderabad,9076,3.9,"Biryani, North Indian, Chinese",NA,0
18715296,Bakasura Restaurant,India,Secunderabad,651,4.0,"Andhra, South Indian, Chinese",NA,0
18673497,Onesta,India,Hyderabad,2143,4.4,"Pizza, Italian, Fast Food, Beverages, Desserts",NA,0
95831,Green Bawarchi,India,Hyderabad,6293,3.7,"North Indian, Chinese, Biryani",NA,0
18138652,Paradise,India,Hyderabad,5781,4.5,"Biryani, North Indian, Chinese",NA,0
90903,Shah Ghouse Cafe & Restaurant,India,Hyderabad,7309,4.3,"Biryani, North Indian, Chinese",NA,0
18807262,Broadway,India,Hyderabad,827,4.6,"Continental, North Indian, Chinese","[{'event': {'event_id': 337301, 'friendly_start_date': '10 April', 'friendly_end_date': '10 April', 'friendly_timing_str': 'Wednesday, 10th April', 'start_date': '2019-04-10', 'end_date': '2019-04-10', 'end_time': '23:30:00', 'start_time': '20:00:00', 'is_active': 1, 'date_added': '2019-04-09 17:17:07', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/f0d/f84051fb085a223c2970971957175f0d_1554810437.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/f0d/f84051fb085a223c2970971957175f0d_1554810437.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'f84051fb085a223c2970971957175f0d', 'id': 454547, 'photo_id': 454547, 'uuid': 1554810437124683, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Meghna Dundi Trio LIVE', 'description': 'The Meghna Dundi Trio is back and this time they have some fabulous new tunes just for you. Come over for an evening of mellow music to lift your spirits this Wednesday, 8 PM onwards.', 'display_time': '08:00 pm - 11:30 pm', 'display_date': '10 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Band Performance', 'color': '#6454B8'}], 'share_data': {'should_show': 0}}}]",1
18774025,eat.fit,India,Hyderabad,621,4.4,"Healthy Food, North Indian, Continental, South Indian",NA,0
18965675,Chubby Cho,India,Hyderabad,156,4.4,"Chinese, Asian, Sushi, Japanese",NA,0
18607685,Farzi Cafe,India,Hyderabad,2046,4.7,Modern Indian,"[{'event': {'event_id': 331960, 'friendly_start_date': '27 March', 'friendly_end_date': '05 May', 'friendly_timing_str': 'Wednesday, 27th March - Sunday, 5th May', 'start_date': '2019-03-27', 'end_date': '2019-05-05', 'end_time': '00:30:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-03-27 19:16:21', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/8fe/c6dcf42e6a98e81aeb8415370da9e8fe_1553694381.jpeg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/8fe/c6dcf42e6a98e81aeb8415370da9e8fe_1553694381.jpeg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'c6dcf42e6a98e81aeb8415370da9e8fe', 'id': 447153, 'photo_id': 447153, 'uuid': 1553694339589317, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'IPL Live Screening!', 'description': 'Shots before shots!! Catch all the action of #IPL 2019, #LIVE at Farzi Cafe, Hyderabad!\n\nFor Reservations: 040-23109999 / 8888 +91 9963512558/ 9640117774\n\n#GetFarzified #Farzification #LiveCricket #LIVEScreening ', 'display_time': '12:00 pm - 12:30 am', 'display_date': '27 March - 05 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 336905, 'friendly_start_date': '12 April', 'friendly_end_date': '13 April', 'friendly_timing_str': 'Friday, 12th April - Saturday, 13th April', 'start_date': '2019-04-12', 'end_date': '2019-04-13', 'end_time': '00:30:00', 'start_time': '20:30:00', 'is_active': 1, 'date_added': '2019-04-08 18:25:50', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/131/80b55b59d265decfe4ed923157b53131_1554728150.jpeg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/131/80b55b59d265decfe4ed923157b53131_1554728150.jpeg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '80b55b59d265decfe4ed923157b53131', 'id': 453923, 'photo_id': 453923, 'uuid': 1554728145254751, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Electronic Fridays with YOGI!', 'description': 'Gather your crew and get ready for an amazing weekend upcoming up at Farzi Cafe Hyderabad as we have Yogi in the house!\nBe here nice and early to enjoy to the fullest with some delicious cuisines and mind-blowing drinks!\n\nApril 12 | Friday | 8:30 PM Onwards\nFor Reservations: +91 9963512558/ 9640117774\n#GetFarzified #Weekend #Party #Nightlife', 'display_time': '08:30 pm - 12:30 am', 'display_date': '12 April - 13 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Band Performance', 'color': '#6454B8'}], 'share_data': {'should_show': 0}}}]",2
94402,4M Biryani House,India,Hyderabad,4250,4.3,"Biryani, North Indian",NA,0
18938720,Coal Barbecues,India,Chennai,1517,4.9,"North Indian, Mediterranean, Asian, Arabian, BBQ",NA,0
18800810,The Black Pearl,India,Chennai,1435,4.6,"North Indian, European, Mediterranean, Continental, BBQ","[{'event': {'event_id': 333451, 'friendly_start_date': '01 April', 'friendly_end_date': '31 March, 2020', 'friendly_timing_str': 'Monday, 1st April - Tuesday, 31st March', 'start_date': '2019-04-01', 'end_date': '2020-03-31', 'end_time': '23:00:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-04-01 00:49:43', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/d3c/6c736ceb55aa545c4e1f2af77eedcd3c_1554060000.jpeg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/d3c/6c736ceb55aa545c4e1f2af77eedcd3c_1554060000.jpeg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '6c736ceb55aa545c4e1f2af77eedcd3c', 'id': 449195, 'photo_id': 449195, 'uuid': 1554059998423191, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Early Bird Offer on Buffet!', 'description': 'Wed - Sunday - 6-30pm to 7-30pm', 'display_time': '12:00 pm - 11:00 pm', 'display_date': '01 April - 31 March', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Promos', 'color': '#F96C6A'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 333452, 'friendly_start_date': '01 April', 'friendly_end_date': '31 March, 2020', 'friendly_timing_str': 'Monday, 1st April - Tuesday, 31st March', 'start_date': '2019-04-01', 'end_date': '2020-03-31', 'end_time': '23:00:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-04-01 00:52:17', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/2a6/63e054b62fcfe8112849cdb1258c62a6_1554060137.jpeg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/2a6/63e054b62fcfe8112849cdb1258c62a6_1554060137.jpeg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '63e054b62fcfe8112849cdb1258c62a6', 'id': 449196, 'photo_id': 449196, 'uuid': 1554060133051536, 'type': 'NORMAL'}}, {'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/36b/baa350b182a0203a2a178b0d0669e36b_1554060137.jpeg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/36b/baa350b182a0203a2a178b0d0669e36b_1554060137.jpeg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 1, 'md5sum': 'baa350b182a0203a2a178b0d0669e36b', 'id': 449197, 'photo_id': 449197, 'uuid': 1554060133204267, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Corporate Offers at The Black Pearl Chennai', 'description': 'Get a 10%discount on Total Bill of a group booking of 10 or more people \nCome 10, Pay for 9 on Buffets \n\n', 'display_time': '12:00 pm - 11:00 pm', 'display_date': '01 April - 31 March', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Corporate Discounts', 'color': '#E23744'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 333454, 'friendly_start_date': '01 April', 'friendly_end_date': '31 March, 2020', 'friendly_timing_str': 'Monday, 1st April - Tuesday, 31st March', 'start_date': '2019-04-01', 'end_date': '2020-03-31', 'end_time': '23:00:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-04-01 00:53:54', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/dce/b9709e5ea858d44222bedcfed3f62dce_1554060234.jpeg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/dce/b9709e5ea858d44222bedcfed3f62dce_1554060234.jpeg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'b9709e5ea858d44222bedcfed3f62dce', 'id': 449198, 'photo_id': 449198, 'uuid': 1554060181777566, 'type': 'NORMAL'}}, {'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/002/e9c6823f503faabcdd1f7bdac2c6c002_1554060234.jpeg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/002/e9c6823f503faabcdd1f7bdac2c6c002_1554060234.jpeg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 1, 'md5sum': 'e9c6823f503faabcdd1f7bdac2c6c002', 'id': 449199, 'photo_id': 449199, 'uuid': 1554060181862742, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Special offers for Senior citizens and Complimentary mocktail per diner!', 'description': 'The best offers suiting all different requirements\n', 'display_time': '12:00 pm - 11:00 pm', 'display_date': '01 April - 31 March', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Promos', 'color': '#F96C6A'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 336453, 'friendly_start_date': '07 April', 'friendly_end_date': '30 May', 'friendly_timing_str': 'Sunday, 7th April - Thursday, 30th May', 'start_date': '2019-04-07', 'end_date': '2019-05-30', 'end_time': '21:00:00', 'start_time': '20:00:00', 'is_active': 1, 'date_added': '2019-04-07 19:19:34', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/ea4/907e5845ef5221dc71c559578d038ea4_1554645083.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/ea4/907e5845ef5221dc71c559578d038ea4_1554645083.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '907e5845ef5221dc71c559578d038ea4', 'id': 453380, 'photo_id': 453380, 'uuid': 1554645068716165, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Support Namma CSK', 'description': 'Watch CSK match live and get 10% discount on food bill. T&C apply', 'display_time': '08:00 pm - 09:00 pm', 'display_date': '07 April - 30 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Promos', 'color': '#F96C6A'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 337249, 'friendly_start_date': '14 April', 'friendly_end_date': '14 April', 'friendly_timing_str': 'Sunday, 14th April', 'start_date': '2019-04-14', 'end_date': '2019-04-14', 'end_time': '23:00:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-04-09 15:40:59', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/34b/2ca35fca44e8e154a940b4ad46af634b_1554804659.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/34b/2ca35fca44e8e154a940b4ad46af634b_1554804659.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '2ca35fca44e8e154a940b4ad46af634b', 'id': 454466, 'photo_id': 454466, 'uuid': 1554804516062208, 'type': 'NORMAL'}}, {'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/7d6/388c741ca91a34e4bcc9f67bf764e7d6_1554804659.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/7d6/388c741ca91a34e4bcc9f67bf764e7d6_1554804659.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 1, 'md5sum': '388c741ca91a34e4bcc9f67bf764e7d6', 'id': 454467, 'photo_id': 454467, 'uuid': 1554804521161568, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Tamil Puthandu in Pirates Style', 'description': ""Enjoy Tamil Nadu's traditional dishes on Tamil New Year at THE BLACK PEARL, CHENNAI"", 'display_time': '12:00 pm - 11:00 pm', 'display_date': '14 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",5
18595414,Coal Barbecues,India,Chennai,5776,4.9,"North Indian, Mediterranean, Asian, Arabian, BBQ",NA,0
18513783,Onesta,India,Chennai,4578,4.7,"Pizza, Italian, Fast Food, Beverages, Desserts",NA,0
70856,AB's - Absolute Barbecues,India,Chennai,9774,4.9,"BBQ, North Indian, European, Mediterranean",NA,0
18423043,Dhaba Estd 1986 Delhi,India,Chennai,1283,4.6,"North Indian, Desserts, Beverages",NA,0
67407,Copper Kitchen,India,Chennai,3925,4.6,"Seafood, North Indian, Chinese, Mughlai, Biryani",NA,0
73279,Paradise,India,Chennai,4642,4.4,"Biryani, North Indian, Chinese",NA,0
